일자,행정동,신고건수,단속건수
20220105,제기동,2,27
20220105,청량리동,2,30
20220105,회기동,0,12
20220105,휘경1동,0,4
20220105,휘경2동,0,1
20220106,답십리1동,0,12
20220106,답십리2동,1,2
20220106,이문1동,0,3
20220106,이문2동,0,1
20220106,장안1동,0,4
20220106,장안2동,0,19
20220106,전농1동,0,4
20220106,전농2동,0,1
20220106,제기동,1,5
20220106,청량리동,2,41
20220106,회기동,0,15
20220106,휘경1동,0,8
20220106,휘경2동,0,1
20220107,답십리1동,0,9
20220107,답십리2동,0,2
20220107,이문1동,0,1
20220107,장안1동,0,4
20220107,장안2동,0,10
20220107,전농1동,0,1
20220107,제기동,0,6
20220107,청량리동,0,30
20220107,회기동,0,12
20220107,휘경1동,0,2
20220107,휘경2동,0,1
20220108,답십리1동,0,6
20220108,답십리2동,0,1
20220108,이문1동,0,2
20220108,장안1동,1,2
20220108,장안2동,0,8
20220108,제기동,1,9
20220108,청량리동,0,5
20220108,회기동,0,6
20220108,휘경2동,0,1
20220109,답십리1동,0,4
20220109,이문1동,0,7
20220109,장안1동,0,3
20220109,장안2동,0,8
20220109,제기동,2,3
20220109,청량리동,1,0
20220109,회기동,1,7
20220109,휘경2동,0,1
20220110,답십리1동,0,11
20220110,답십리2동,0,3
20220110,이문1동,0,2
20220110,이문2동,0,2
20220110,장안1동,0,8
20220110,장안2동,0,13
20220110,제기동,3,20
20220110,청량리동,0,38
20220110,회기동,1,26
20220110,휘경1동,0,4
20220110,휘경2동,0,1
20220111,답십리1동,0,19
20220111,이문1동,0,1
20220111,장안1동,1,4
20220111,장안2동,0,22
20220111,전농1동,0,2
20220111,제기동,2,8
20220111,청량리동,0,28
20220111,회기동,0,13
20220111,휘경1동,0,3
20220111,휘경2동,0,1
20220112,답십리1동,0,15
20220112,답십리2동,0,1
20220112,이문1동,0,1
20220112,장안1동,0,10
20220112,장안2동,0,18
20220112,전농1동,0,5
20220112,제기동,5,18
20220112,청량리동,0,22
20220112,회기동,0,9
20220112,휘경1동,0,3
20220112,휘경2동,0,3
20220113,답십리1동,0,12
20220113,답십리2동,0,1
20220113,이문1동,1,2
20220113,장안1동,1,10
20220113,장안2동,0,18
20220113,제기동,2,9
20220113,청량리동,0,15
20220113,회기동,0,13
20220113,휘경1동,0,4
20220114,답십리1동,0,12
20220114,답십리2동,0,5
20220114,이문1동,0,3
20220114,장안1동,0,10
20220114,장안2동,0,14
20220114,전농1동,0,2
20220114,제기동,4,25
20220114,청량리동,2,17
20220114,회기동,1,20
20220114,휘경1동,0,1
20220114,휘경2동,0,1
20220115,답십리1동,0,7
20220115,답십리2동,0,1
20220115,이문1동,0,1
20220115,장안1동,0,4
20220115,장안2동,0,6
20220115,전농1동,0,1
20220115,제기동,3,4
20220115,청량리동,0,5
20220115,회기동,1,21
20220115,휘경1동,0,1
20220115,휘경2동,0,1
20220116,답십리1동,0,3
20220116,장안1동,0,5
20220116,장안2동,0,7
20220116,전농1동,1,0
20220116,제기동,2,4
20220116,청량리동,1,5
20220116,회기동,0,9
20220116,휘경2동,0,3
20220117,답십리1동,0,11
20220117,답십리2동,0,1
20220117,이문1동,0,3
20220117,장안1동,0,6
20220117,장안2동,0,18
20220117,전농1동,0,2
20220117,전농2동,0,1
20220117,제기동,1,13
20220117,청량리동,0,23
20220117,회기동,2,20
20220117,휘경1동,0,3
20220117,휘경2동,0,1
20220118,답십리1동,0,15
20220118,답십리2동,0,1
20220118,용신동,1,0
20220118,이문1동,0,1
20220118,장안1동,0,7
20220118,장안2동,0,16
20220118,전농1동,0,1
20220118,제기동,1,1
20220118,청량리동,0,24
20220118,회기동,0,21
20220118,휘경1동,0,6
20220118,휘경2동,0,1
20220119,답십리1동,0,10
20220119,답십리2동,0,2
20220119,이문1동,0,2
20220119,이문2동,0,3
20220119,장안1동,0,4
20220119,장안2동,0,15
20220119,전농1동,0,2
20220119,제기동,2,33
20220119,청량리동,1,21
20220119,회기동,2,17
20220119,휘경1동,0,3
20220119,휘경2동,0,3
20220120,답십리1동,1,9
20220120,답십리2동,0,4
20220120,이문1동,0,1
20220120,장안1동,0,2
20220120,장안2동,0,8
20220120,제기동,2,19
20220120,청량리동,1,37
20220120,회기동,0,13
20220120,휘경1동,0,8
20220120,휘경2동,0,2
20220121,답십리1동,0,19
20220121,답십리2동,0,1
20220121,이문1동,0,5
20220121,이문2동,0,1
20220121,장안1동,0,7
20220121,장안2동,0,16
20220121,전농1동,0,3
20220121,제기동,2,24
20220121,청량리동,0,30
20220121,회기동,2,25
20220121,휘경1동,0,6
20220121,휘경2동,0,3
20220122,답십리1동,0,8
20220122,이문1동,1,1
20220122,장안1동,0,4
20220122,장안2동,0,13
20220122,제기동,0,2
20220122,청량리동,1,0
20220122,회기동,2,10
20220122,휘경1동,0,1
20220123,답십리1동,0,7
20220123,이문1동,0,1
20220123,장안1동,0,2
20220123,장안2동,0,6
20220123,전농1동,0,1
20220123,전농2동,0,1
20220123,제기동,1,5
20220123,청량리동,0,7
20220123,회기동,1,8
20220124,답십리1동,0,11
20220124,답십리2동,0,3
20220124,이문1동,0,4
20220124,장안1동,0,7
20220124,장안2동,0,23
20220124,전농1동,0,11
20220124,제기동,2,5
20220124,청량리동,1,36
20220124,회기동,2,7
20220124,휘경1동,0,3
20220124,휘경2동,0,1
20220125,답십리1동,0,10
20220125,장안1동,0,9
20220125,장안2동,0,20
20220125,전농1동,0,1
20220125,제기동,1,5
20220125,청량리동,0,28
20220125,회기동,1,19
20220125,휘경1동,0,1
20220126,답십리1동,0,21
20220126,답십리2동,0,3
20220126,이문1동,0,1
20220126,이문2동,0,1
20220126,장안1동,0,15
20220126,장안2동,0,24
20220126,전농1동,0,3
20220126,제기동,3,10
20220126,청량리동,0,21
20220126,회기동,0,13
20220126,휘경1동,0,4
20220126,휘경2동,0,2
20220127,답십리1동,0,12
20220127,답십리2동,0,2
20220127,이문1동,0,5
20220127,이문2동,0,1
20220127,장안1동,0,6
20220127,장안2동,1,17
20220127,전농1동,0,1
20220127,제기동,3,20
20220127,청량리동,0,37
20220127,회기동,1,17
20220127,휘경2동,0,4
20220128,답십리1동,0,20
20220128,이문1동,0,2
20220128,이문2동,0,1
20220128,장안1동,0,12
20220128,장안2동,0,15
20220128,전농1동,0,2
20220128,전농2동,0,1
20220128,제기동,4,7
20220128,청량리동,0,31
20220128,회기동,1,18
20220128,휘경1동,0,13
20220128,휘경2동,0,1
20220129,답십리1동,0,5
20220129,장안1동,0,7
20220129,장안2동,0,6
20220129,제기동,0,5
20220129,청량리동,1,11
20220129,회기동,0,4
20220129,휘경1동,0,8
20220129,휘경2동,0,1
20220130,답십리1동,0,6
20220130,장안1동,0,5
20220130,장안2동,0,7
20220130,전농1동,1,4
20220130,제기동,0,12
20220130,청량리동,0,1
20220130,회기동,0,6
20220130,휘경1동,0,5
20220130,휘경2동,0,1
20220131,답십리1동,0,9
20220131,답십리2동,0,3
20220131,장안1동,0,2
20220131,장안2동,0,6
20220131,전농2동,0,1
20220131,제기동,0,9
20220131,청량리동,0,1
20220131,회기동,1,12
20220201,답십리1동,0,3
20220201,답십리2동,0,1
20220201,이문1동,0,4
20220201,장안1동,0,5
20220201,장안2동,0,14
20220201,전농1동,0,3
20220201,제기동,0,3
20220201,청량리동,0,7
20220201,회기동,0,14
20220201,휘경1동,0,1
20220201,휘경2동,0,2
20220202,답십리1동,0,6
20220202,답십리2동,0,1
20220202,장안1동,0,2
20220202,장안2동,0,10
20220202,전농1동,0,2
20220202,제기동,0,2
20220202,청량리동,1,2
20220202,회기동,0,6
20220202,휘경1동,0,4
20220203,답십리1동,0,16
20220203,답십리2동,0,3
20220203,이문1동,0,1
20220203,장안1동,0,5
20220203,장안2동,0,29
20220203,전농1동,0,2
20220203,제기동,0,5
20220203,청량리동,1,45
20220203,회기동,0,10
20220203,휘경1동,0,5
20220203,휘경2동,0,3
20220204,답십리1동,0,23
20220204,이문1동,0,3
20220204,장안1동,0,11
20220204,장안2동,0,26
20220204,전농1동,0,4
20220204,제기동,1,4
20220204,청량리동,0,33
20220204,회기동,4,23
20220204,휘경1동,0,2
20220205,답십리1동,0,6
20220205,이문1동,0,1
20220205,장안1동,0,4
20220205,장안2동,0,12
20220205,제기동,2,3
20220205,청량리동,0,4
20220205,회기동,2,10
20220205,휘경1동,0,3
20220205,휘경2동,0,5
20220206,답십리1동,0,5
20220206,이문1동,0,3
20220206,장안1동,0,7
20220206,장안2동,0,7
20220206,제기동,0,2
20220206,청량리동,0,4
20220206,회기동,0,10
20220206,휘경1동,0,2
20220206,휘경2동,0,1
20220207,답십리1동,0,14
20220207,답십리2동,0,3
20220207,이문1동,0,1
20220207,장안1동,0,6
20220207,장안2동,0,20
20220207,전농1동,0,1
20220207,제기동,0,6
20220207,청량리동,0,42
20220207,회기동,1,24
20220207,휘경1동,0,5
20220207,휘경2동,0,2
20220208,답십리1동,0,11
20220208,답십리2동,0,2
20220208,이문1동,0,1
20220208,이문2동,0,1
20220208,장안1동,0,5
20220208,장안2동,0,16
20220208,제기동,0,22
20220208,청량리동,0,23
20220208,회기동,3,16
20220208,휘경1동,0,4
20220208,휘경2동,0,2
20220209,답십리1동,0,15
20220209,답십리2동,0,1
20220209,이문1동,0,2
20220209,이문2동,0,1
20220209,장안1동,0,7
20220209,장안2동,0,14
20220209,전농1동,0,2
20220209,전농2동,0,3
20220209,제기동,1,8
20220209,청량리동,1,35
20220209,회기동,0,24
20220209,휘경1동,0,3
20220209,휘경2동,0,1
20220210,답십리1동,0,8
20220210,답십리2동,0,1
20220210,이문1동,0,6
20220210,장안1동,0,7
20220210,장안2동,0,15
20220210,전농1동,0,3
20220210,제기동,0,32
20220210,청량리동,1,22
20220210,회기동,0,18
20220210,휘경1동,0,10
20220210,휘경2동,0,6
20220211,답십리1동,0,16
20220211,답십리2동,0,2
20220211,장안1동,0,8
20220211,장안2동,0,23
20220211,전농1동,0,2
20220211,제기동,0,28
20220211,청량리동,2,57
20220211,회기동,0,32
20220211,휘경1동,0,6
20220211,휘경2동,0,5
20220212,답십리1동,0,8
20220212,답십리2동,0,2
20220212,이문1동,0,2
20220212,장안1동,0,3
20220212,장안2동,0,9
20220212,전농1동,0,1
20220212,전농2동,0,1
20220212,제기동,0,6
20220212,청량리동,0,6
20220212,회기동,0,7
20220212,휘경2동,0,5
20220213,답십리1동,0,11
20220213,이문1동,0,3
20220213,장안1동,0,6
20220213,장안2동,0,11
20220213,제기동,1,6
20220213,청량리동,0,2
20220213,회기동,2,10
20220213,휘경2동,0,8
20220214,답십리1동,0,13
20220214,답십리2동,0,5
20220214,이문1동,0,2
20220214,장안1동,0,9
20220214,장안2동,0,19
20220214,제기동,1,57
20220214,청량리동,0,33
20220214,회기동,1,4
20220214,휘경1동,0,9
20220214,휘경2동,0,2
20220215,답십리1동,0,13
20220215,답십리2동,0,2
20220215,이문1동,0,2
20220215,장안1동,0,8
20220215,장안2동,0,13
20220215,전농1동,0,2
20220215,전농2동,0,1
20220215,제기동,0,19
20220215,청량리동,0,30
20220215,회기동,3,17
20220215,휘경1동,0,8
20220215,휘경2동,0,2
20220216,답십리1동,0,19
20220216,답십리2동,0,1
20220216,이문1동,0,3
20220216,장안1동,0,7
20220216,장안2동,1,14
20220216,전농1동,0,1
20220216,전농2동,0,2
20220216,제기동,0,41
20220216,청량리동,0,23
20220216,회기동,1,13
20220216,휘경1동,0,7
20220216,휘경2동,0,3
20220217,답십리1동,0,24
20220217,답십리2동,0,3
20220217,이문1동,0,1
20220217,장안1동,0,9
20220217,장안2동,0,20
20220217,전농1동,0,2
20220217,전농2동,0,3
20220217,제기동,2,27
20220217,청량리동,0,32
20220217,회기동,0,10
20220217,휘경1동,0,4
20220217,휘경2동,0,6
20220218,답십리1동,0,18
20220218,답십리2동,0,3
20220218,이문1동,0,5
20220218,장안1동,0,7
20220218,장안2동,0,30
20220218,전농1동,0,3
20220218,제기동,1,22
20220218,청량리동,0,25
20220218,회기동,0,20
20220218,휘경1동,0,9
20220218,휘경2동,0,3
20220219,답십리1동,0,10
20220219,장안1동,0,3
20220219,장안2동,0,5
20220219,전농1동,0,2
20220219,제기동,1,15
20220219,청량리동,0,2
20220219,회기동,2,9
20220219,휘경1동,0,3
20220219,휘경2동,0,3
20220220,답십리1동,0,5
20220220,이문1동,0,1
20220220,장안1동,0,4
20220220,장안2동,0,8
20220220,전농1동,0,2
20220220,제기동,1,3
20220220,청량리동,0,5
20220220,회기동,1,13
20220220,휘경1동,0,3
20220220,휘경2동,0,6
20220221,답십리1동,0,10
20220221,답십리2동,0,2
20220221,이문1동,0,3
20220221,장안1동,0,9
20220221,장안2동,0,21
20220221,전농1동,0,1
20220221,제기동,1,30
20220221,청량리동,0,25
20220221,회기동,0,21
20220221,휘경1동,0,16
20220221,휘경2동,0,2
20220222,답십리1동,0,10
20220222,이문1동,0,6
20220222,장안1동,0,7
20220222,장안2동,0,20
20220222,전농1동,0,4
20220222,제기동,0,13
20220222,청량리동,0,23
20220222,회기동,2,20
20220222,휘경1동,0,7
20220222,휘경2동,0,1
20220223,답십리1동,0,16
20220223,답십리2동,0,1
20220223,이문1동,0,1
20220223,장안1동,0,9
20220223,장안2동,0,12
20220223,전농1동,0,3
20220223,제기동,0,24
20220223,청량리동,1,19
20220223,회기동,0,19
20220223,휘경1동,0,6
20220223,휘경2동,0,1
20220224,답십리1동,0,10
20220224,답십리2동,0,2
20220224,이문1동,0,3
20220224,장안1동,0,4
20220224,장안2동,0,13
20220224,전농1동,0,2
20220224,제기동,1,8
20220224,청량리동,1,31
20220224,회기동,0,16
20220224,휘경1동,0,7
20220224,휘경2동,0,3
20220225,답십리1동,0,22
20220225,답십리2동,0,2
20220225,이문1동,0,3
20220225,장안1동,0,8
20220225,장안2동,0,28
20220225,전농1동,0,1
20220225,제기동,1,14
20220225,청량리동,0,29
20220225,회기동,1,18
20220225,휘경1동,0,5
20220226,답십리1동,0,12
20220226,답십리2동,0,1
20220226,이문1동,0,2
20220226,이문2동,0,1
20220226,장안1동,0,2
20220226,장안2동,0,8
20220226,전농1동,0,2
20220226,제기동,2,6
20220226,청량리동,0,3
20220226,회기동,0,11
20220226,휘경2동,0,1
20220227,답십리1동,0,6
20220227,이문1동,0,1
20220227,장안1동,0,3
20220227,장안2동,0,6
20220227,전농1동,0,3
20220227,제기동,1,8
20220227,청량리동,0,3
20220227,회기동,0,11
20220227,휘경1동,0,2
20220227,휘경2동,0,4
20220228,답십리1동,0,15
20220228,답십리2동,0,3
20220228,이문1동,0,4
20220228,장안1동,0,9
20220228,장안2동,0,26
20220228,전농2동,1,0
20220228,제기동,0,17
20220228,청량리동,0,35
20220228,회기동,0,25
20220228,휘경1동,0,8
20220228,휘경2동,0,2
20220301,답십리1동,0,2
20220301,답십리2동,0,2
20220301,장안1동,0,4
20220301,장안2동,0,14
20220301,제기동,0,6
20220301,청량리동,0,6
20220301,회기동,0,16
20220301,휘경1동,0,1
20220301,휘경2동,0,3
20220302,답십리1동,0,12
20220302,답십리2동,0,1
20220302,이문1동,0,3
20220302,장안1동,0,3
20220302,장안2동,0,15
20220302,전농1동,0,2
20220302,제기동,4,16
20220302,청량리동,1,32
20220302,회기동,0,16
20220302,휘경1동,0,5
20220303,답십리1동,0,17
20220303,답십리2동,0,4
20220303,장안1동,0,6
20220303,장안2동,0,18
20220303,전농2동,1,0
20220303,제기동,2,28
20220303,청량리동,0,33
20220303,회기동,0,17
20220303,휘경1동,0,1
20220303,휘경2동,0,4
20220304,답십리1동,0,11
20220304,답십리2동,0,1
20220304,이문1동,0,3
20220304,장안1동,0,5
20220304,장안2동,0,17
20220304,제기동,2,29
20220304,청량리동,1,52
20220304,회기동,0,29
20220304,휘경1동,0,13
20220304,휘경2동,0,2
20220305,답십리1동,0,7
20220305,답십리2동,0,1
20220305,이문1동,0,1
20220305,장안1동,0,1
20220305,장안2동,0,10
20220305,제기동,0,7
20220305,청량리동,0,10
20220305,회기동,2,8
20220305,휘경1동,0,1
20220305,휘경2동,0,1
20220306,답십리1동,0,3
20220306,장안1동,0,1
20220306,장안2동,0,6
20220306,전농1동,0,1
20220306,제기동,2,4
20220306,청량리동,1,8
20220306,회기동,1,13
20220306,휘경1동,0,3
20220306,휘경2동,0,3
20220307,답십리1동,0,17
20220307,장안1동,0,9
20220307,장안2동,0,16
20220307,전농1동,0,4
20220307,제기동,1,11
20220307,청량리동,0,36
20220307,회기동,2,21
20220307,휘경1동,0,4
20220307,휘경2동,0,4
20220308,답십리1동,0,10
20220308,답십리2동,0,2
20220308,장안1동,0,9
20220308,장안2동,0,9
20220308,전농1동,0,3
20220308,제기동,0,19
20220308,청량리동,0,26
20220308,회기동,0,28
20220308,휘경1동,0,2
20220308,휘경2동,0,1
20220309,답십리1동,0,2
20220309,답십리2동,0,1
20220309,이문1동,0,1
20220309,장안1동,0,4
20220309,장안2동,0,8
20220309,청량리동,0,8
20220309,회기동,0,22
20220310,답십리1동,0,12
20220310,답십리2동,0,2
20220310,이문1동,0,4
20220310,장안1동,0,6
20220310,장안2동,0,13
20220310,전농1동,0,2
20220310,제기동,1,12
20220310,청량리동,0,14
20220310,회기동,1,18
20220310,휘경1동,0,2
20220310,휘경2동,0,3
20220311,답십리1동,0,14
20220311,답십리2동,0,2
20220311,이문1동,0,2
20220311,장안1동,0,8
20220311,장안2동,0,14
20220311,전농2동,0,1
20220311,제기동,1,9
20220311,청량리동,1,26
20220311,회기동,1,23
20220311,휘경1동,0,6
20220311,휘경2동,0,3
20220312,답십리1동,0,6
20220312,장안1동,0,4
20220312,장안2동,0,8
20220312,제기동,0,7
20220312,청량리동,0,18
20220312,회기동,0,6
20220312,휘경1동,0,2
20220312,휘경2동,0,1
20220313,답십리1동,0,7
20220313,이문1동,0,1
20220313,장안1동,0,4
20220313,장안2동,0,14
20220313,제기동,0,3
20220313,청량리동,0,4
20220313,회기동,1,12
20220313,휘경1동,0,10
20220313,휘경2동,0,2
20220314,답십리1동,0,17
20220314,답십리2동,0,2
20220314,용신동,1,0
20220314,이문1동,0,5
20220314,이문2동,0,1
20220314,장안1동,0,7
20220314,장안2동,0,22
20220314,전농1동,0,1
20220314,제기동,0,16
20220314,청량리동,1,18
20220314,회기동,0,16
20220314,휘경1동,0,10
20220314,휘경2동,0,4
20220315,답십리1동,0,15
20220315,답십리2동,0,2
20220315,이문1동,0,3
20220315,이문2동,0,1
20220315,장안1동,0,9
20220315,장안2동,0,12
20220315,제기동,1,20
20220315,청량리동,1,28
20220315,회기동,0,12
20220315,휘경1동,0,6
20220315,휘경2동,0,2
20220316,답십리1동,0,24
20220316,답십리2동,0,1
20220316,장안1동,0,8
20220316,장안2동,0,12
20220316,전농1동,0,2
20220316,제기동,0,12
20220316,청량리동,0,33
20220316,회기동,3,21
20220316,휘경1동,0,4
20220316,휘경2동,0,3
20220317,답십리1동,0,15
20220317,이문1동,0,2
20220317,이문2동,0,1
20220317,장안1동,0,6
20220317,장안2동,1,17
20220317,전농1동,0,1
20220317,제기동,1,18
20220317,청량리동,1,27
20220317,회기동,0,16
20220317,휘경1동,0,4
20220317,휘경2동,0,2
20220318,답십리1동,0,13
20220318,답십리2동,0,3
20220318,이문1동,0,3
20220318,장안1동,0,8
20220318,장안2동,2,19
20220318,전농1동,0,1
20220318,제기동,1,15
20220318,청량리동,0,29
20220318,회기동,2,15
20220318,휘경1동,0,10
20220318,휘경2동,0,4
20220319,답십리1동,0,11
20220319,답십리2동,0,2
