행정동명,month,total_registered,시군구
서울특별시 송파구 문정2동,2022-02,14526,송파구
서울특별시 송파구 문정2동,2022-03,14612,송파구
서울특별시 송파구 문정2동,2022-04,14745,송파구
서울특별시 송파구 문정2동,2022-05,14835,송파구
서울특별시 송파구 문정2동,2022-06,14914,송파구
서울특별시 송파구 문정2동,2022-07,14989,송파구
서울특별시 송파구 문정2동,2022-08,15060,송파구
서울특별시 송파구 문정2동,2022-09,15153,송파구
서울특별시 송파구 문정2동,2022-10,15249,송파구
서울특별시 송파구 문정2동,2022-11,15338,송파구
서울특별시 송파구 문정2동,2022-12,15454,송파구
서울특별시 송파구 문정2동,2023-01,15557,송파구
서울특별시 송파구 문정2동,2023-02,15624,송파구
서울특별시 송파구 문정2동,2023-03,15750,송파구
서울특별시 송파구 문정2동,2023-04,15838,송파구
서울특별시 송파구 문정2동,2023-05,15936,송파구
서울특별시 송파구 문정2동,2023-06,16037,송파구
서울특별시 송파구 문정2동,2023-07,16118,송파구
