일자_dt,month_dt,연도,행정동,단속건수,total_registered
2023-10-20,2023-10,2023,답십리1동,8,11199
2023-10-21,2023-10,2023,답십리1동,3,11199
2023-10-22,2023-10,2023,답십리1동,3,11199
2023-10-23,2023-10,2023,답십리1동,8,11199
2023-10-24,2023-10,2023,답십리1동,5,11199
2023-10-25,2023-10,2023,답십리1동,10,11199
2023-10-26,2023-10,2023,답십리1동,4,11199
2023-10-27,2023-10,2023,답십리1동,6,11199
2023-10-28,2023-10,2023,답십리1동,7,11199
2023-10-29,2023-10,2023,답십리1동,2,11199
2023-10-30,2023-10,2023,답십리1동,10,11199
2023-10-31,2023-10,2023,답십리1동,6,11199
2023-10-01,2023-10,2023,답십리2동,2,9825
2023-10-03,2023-10,2023,답십리2동,1,9825
2023-10-04,2023-10,2023,답십리2동,2,9825
2023-10-05,2023-10,2023,답십리2동,1,9825
2023-10-07,2023-10,2023,답십리2동,1,9825
2023-10-10,2023-10,2023,답십리2동,2,9825
2023-10-11,2023-10,2023,답십리2동,1,9825
2023-10-12,2023-10,2023,답십리2동,1,9825
2023-10-13,2023-10,2023,답십리2동,1,9825
2023-10-18,2023-10,2023,답십리2동,3,9825
2023-10-19,2023-10,2023,답십리2동,1,9825
2023-10-25,2023-10,2023,답십리2동,3,9825
2023-10-26,2023-10,2023,답십리2동,3,9825
2023-10-28,2023-10,2023,답십리2동,1,9825
2023-10-29,2023-10,2023,답십리2동,0,9825
2023-10-31,2023-10,2023,답십리2동,1,9825
2023-10-01,2023-10,2023,이문1동,0,4534
2023-10-04,2023-10,2023,이문1동,2,4534
2023-10-06,2023-10,2023,이문1동,2,4534
2023-10-10,2023-10,2023,이문1동,1,4534
2023-10-11,2023-10,2023,이문1동,1,4534
2023-10-12,2023-10,2023,이문1동,1,4534
2023-10-13,2023-10,2023,이문1동,2,4534
2023-10-14,2023-10,2023,이문1동,1,4534
2023-10-16,2023-10,2023,이문1동,1,4534
2023-10-17,2023-10,2023,이문1동,2,4534
2023-10-18,2023-10,2023,이문1동,1,4534
2023-10-20,2023-10,2023,이문1동,2,4534
2023-10-21,2023-10,2023,이문1동,2,4534
2023-10-22,2023-10,2023,이문1동,2,4534
2023-10-26,2023-10,2023,이문1동,1,4534
2023-10-27,2023-10,2023,이문1동,1,4534
2023-10-30,2023-10,2023,이문1동,2,4534
2023-10-01,2023-10,2023,장안1동,1,14675
2023-10-03,2023-10,2023,장안1동,1,14675
2023-10-04,2023-10,2023,장안1동,3,14675
2023-10-05,2023-10,2023,장안1동,3,14675
2023-10-06,2023-10,2023,장안1동,1,14675
2023-10-08,2023-10,2023,장안1동,4,14675
2023-10-09,2023-10,2023,장안1동,1,14675
2023-10-11,2023-10,2023,장안1동,3,14675
2023-10-12,2023-10,2023,장안1동,2,14675
2023-10-13,2023-10,2023,장안1동,4,14675
2023-10-14,2023-10,2023,장안1동,1,14675
2023-10-15,2023-10,2023,장안1동,1,14675
2023-10-16,2023-10,2023,장안1동,1,14675
2023-10-17,2023-10,2023,장안1동,10,14675
2023-10-18,2023-10,2023,장안1동,6,14675
2023-10-19,2023-10,2023,장안1동,3,14675
2023-10-20,2023-10,2023,장안1동,2,14675
2023-10-24,2023-10,2023,장안1동,5,14675
2023-10-25,2023-10,2023,장안1동,6,14675
2023-10-26,2023-10,2023,장안1동,2,14675
2023-10-27,2023-10,2023,장안1동,2,14675
2023-10-28,2023-10,2023,장안1동,2,14675
2023-10-29,2023-10,2023,장안1동,1,14675
2023-10-30,2023-10,2023,장안1동,7,14675
2023-10-31,2023-10,2023,장안1동,3,14675
2023-10-01,2023-10,2023,장안2동,9,11947
2023-10-02,2023-10,2023,장안2동,3,11947
2023-10-03,2023-10,2023,장안2동,3,11947
2023-10-04,2023-10,2023,장안2동,10,11947
2023-10-05,2023-10,2023,장안2동,8,11947
2023-10-06,2023-10,2023,장안2동,3,11947
2023-10-07,2023-10,2023,장안2동,1,11947
2023-10-08,2023-10,2023,장안2동,2,11947
2023-10-09,2023-10,2023,장안2동,5,11947
2023-10-10,2023-10,2023,장안2동,5,11947
2023-10-11,2023-10,2023,장안2동,6,11947
2023-10-12,2023-10,2023,장안2동,12,11947
2023-10-13,2023-10,2023,장안2동,12,11947
2023-10-14,2023-10,2023,장안2동,1,11947
2023-10-15,2023-10,2023,장안2동,12,11947
2023-10-16,2023-10,2023,장안2동,9,11947
2023-10-17,2023-10,2023,장안2동,7,11947
2023-10-18,2023-10,2023,장안2동,7,11947
2023-10-19,2023-10,2023,장안2동,7,11947
2023-10-20,2023-10,2023,장안2동,8,11947
2023-10-21,2023-10,2023,장안2동,2,11947
2023-10-22,2023-10,2023,장안2동,3,11947
2023-10-23,2023-10,2023,장안2동,11,11947
2023-10-24,2023-10,2023,장안2동,14,11947
2023-10-25,2023-10,2023,장안2동,2,11947
2023-10-26,2023-10,2023,장안2동,7,11947
2023-10-27,2023-10,2023,장안2동,9,11947
2023-10-28,2023-10,2023,장안2동,4,11947
2023-10-29,2023-10,2023,장안2동,4,11947
2023-10-30,2023-10,2023,장안2동,8,11947
2023-10-31,2023-10,2023,장안2동,12,11947
2023-10-01,2023-10,2023,전농1동,0,8563
2023-10-05,2023-10,2023,전농1동,0,8563
2023-10-06,2023-10,2023,전농1동,0,8563
2023-10-07,2023-10,2023,전농1동,0,8563
2023-10-08,2023-10,2023,전농1동,0,8563
2023-10-09,2023-10,2023,전농1동,1,8563
2023-10-11,2023-10,2023,전농1동,0,8563
2023-10-13,2023-10,2023,전농1동,0,8563
2023-10-14,2023-10,2023,전농1동,0,8563
2023-10-15,2023-10,2023,전농1동,0,8563
2023-10-16,2023-10,2023,전농1동,1,8563
2023-10-17,2023-10,2023,전농1동,2,8563
2023-10-18,2023-10,2023,전농1동,0,8563
2023-10-19,2023-10,2023,전농1동,2,8563
2023-10-20,2023-10,2023,전농1동,2,8563
2023-10-21,2023-10,2023,전농1동,0,8563
2023-10-22,2023-10,2023,전농1동,1,8563
2023-10-23,2023-10,2023,전농1동,1,8563
2023-10-25,2023-10,2023,전농1동,3,8563
2023-10-26,2023-10,2023,전농1동,1,8563
2023-10-27,2023-10,2023,전농1동,3,8563
2023-10-28,2023-10,2023,전농1동,0,8563
2023-10-29,2023-10,2023,전농1동,1,8563
2023-10-31,2023-10,2023,전농1동,2,8563
2023-10-01,2023-10,2023,제기동,2,7212
2023-10-02,2023-10,2023,제기동,6,7212
2023-10-03,2023-10,2023,제기동,5,7212
2023-10-04,2023-10,2023,제기동,3,7212
2023-10-05,2023-10,2023,제기동,8,7212
2023-10-06,2023-10,2023,제기동,7,7212
2023-10-07,2023-10,2023,제기동,6,7212
2023-10-08,2023-10,2023,제기동,9,7212
2023-10-09,2023-10,2023,제기동,5,7212
2023-10-10,2023-10,2023,제기동,18,7212
2023-10-11,2023-10,2023,제기동,10,7212
2023-10-12,2023-10,2023,제기동,20,7212
2023-10-13,2023-10,2023,제기동,19,7212
2023-10-14,2023-10,2023,제기동,7,7212
2023-10-15,2023-10,2023,제기동,6,7212
2023-10-16,2023-10,2023,제기동,13,7212
2023-10-17,2023-10,2023,제기동,10,7212
2023-10-18,2023-10,2023,제기동,13,7212
2023-10-19,2023-10,2023,제기동,23,7212
2023-10-20,2023-10,2023,제기동,7,7212
2023-10-21,2023-10,2023,제기동,5,7212
2023-10-22,2023-10,2023,제기동,14,7212
2023-10-23,2023-10,2023,제기동,1,7212
2023-10-24,2023-10,2023,제기동,7,7212
2023-10-25,2023-10,2023,제기동,8,7212
2023-10-26,2023-10,2023,제기동,14,7212
2023-10-27,2023-10,2023,제기동,11,7212
2023-10-28,2023-10,2023,제기동,8,7212
2023-10-29,2023-10,2023,제기동,8,7212
2023-10-30,2023-10,2023,제기동,8,7212
2023-10-31,2023-10,2023,제기동,7,7212
2023-10-01,2023-10,2023,회기동,3,2340
2023-10-02,2023-10,2023,회기동,5,2340
2023-10-03,2023-10,2023,회기동,2,2340
2023-10-04,2023-10,2023,회기동,3,2340
2023-10-05,2023-10,2023,회기동,12,2340
2023-10-06,2023-10,2023,회기동,14,2340
2023-10-07,2023-10,2023,회기동,7,2340
2023-10-08,2023-10,2023,회기동,5,2340
2023-10-09,2023-10,2023,회기동,1,2340
2023-10-10,2023-10,2023,회기동,4,2340
2023-10-11,2023-10,2023,회기동,10,2340
2023-10-12,2023-10,2023,회기동,3,2340
2023-10-13,2023-10,2023,회기동,4,2340
2023-10-14,2023-10,2023,회기동,2,2340
2023-10-15,2023-10,2023,회기동,8,2340
2023-10-16,2023-10,2023,회기동,13,2340
2023-10-17,2023-10,2023,회기동,10,2340
2023-10-18,2023-10,2023,회기동,10,2340
2023-10-19,2023-10,2023,회기동,13,2340
2023-10-20,2023-10,2023,회기동,10,2340
2023-10-21,2023-10,2023,회기동,3,2340
2023-10-22,2023-10,2023,회기동,4,2340
2023-10-23,2023-10,2023,회기동,6,2340
2023-10-24,2023-10,2023,회기동,9,2340
2023-10-25,2023-10,2023,회기동,12,2340
2023-10-26,2023-10,2023,회기동,3,2340
2023-10-27,2023-10,2023,회기동,11,2340
2023-10-28,2023-10,2023,회기동,7,2340
2023-10-29,2023-10,2023,회기동,18,2340
2023-10-30,2023-10,2023,회기동,6,2340
2023-10-31,2023-10,2023,회기동,5,2340
2023-10-01,2023-10,2023,휘경1동,1,4399
2023-10-04,2023-10,2023,휘경1동,2,4399
2023-10-05,2023-10,2023,휘경1동,2,4399
2023-10-07,2023-10,2023,휘경1동,1,4399
2023-10-08,2023-10,2023,휘경1동,2,4399
2023-10-11,2023-10,2023,휘경1동,2,4399
2023-10-12,2023-10,2023,휘경1동,1,4399
2023-10-13,2023-10,2023,휘경1동,1,4399
2023-10-16,2023-10,2023,휘경1동,1,4399
2023-10-17,2023-10,2023,휘경1동,4,4399
2023-10-18,2023-10,2023,휘경1동,6,4399
2023-10-19,2023-10,2023,휘경1동,5,4399
2023-10-20,2023-10,2023,휘경1동,1,4399
2023-10-22,2023-10,2023,휘경1동,1,4399
2023-10-23,2023-10,2023,휘경1동,9,4399
2023-10-24,2023-10,2023,휘경1동,2,4399
2023-10-25,2023-10,2023,휘경1동,3,4399
2023-10-26,2023-10,2023,휘경1동,1,4399
2023-10-27,2023-10,2023,휘경1동,3,4399
2023-10-28,2023-10,2023,휘경1동,2,4399
2023-10-29,2023-10,2023,휘경1동,2,4399
2023-10-30,2023-10,2023,휘경1동,5,4399
2023-10-31,2023-10,2023,휘경1동,1,4399
2023-10-02,2023-10,2023,휘경2동,0,7163
2023-10-04,2023-10,2023,휘경2동,1,7163
2023-10-05,2023-10,2023,휘경2동,1,7163
2023-10-06,2023-10,2023,휘경2동,1,7163
2023-10-18,2023-10,2023,휘경2동,1,7163
2023-10-25,2023-10,2023,휘경2동,1,7163
2023-10-27,2023-10,2023,휘경2동,3,7163
2023-10-29,2023-10,2023,휘경2동,2,7163
2023-10-30,2023-10,2023,휘경2동,1,7163
2023-10-31,2023-10,2023,휘경2동,2,7163
2023-10-03,2023-10,2023,청량리동,1,5706
2023-10-04,2023-10,2023,청량리동,7,5706
2023-10-05,2023-10,2023,청량리동,7,5706
2023-10-06,2023-10,2023,청량리동,10,5706
2023-10-07,2023-10,2023,청량리동,5,5706
2023-10-08,2023-10,2023,청량리동,4,5706
2023-10-09,2023-10,2023,청량리동,0,5706
2023-10-10,2023-10,2023,청량리동,3,5706
2023-10-11,2023-10,2023,청량리동,11,5706
2023-10-12,2023-10,2023,청량리동,3,5706
2023-10-13,2023-10,2023,청량리동,9,5706
2023-10-14,2023-10,2023,청량리동,1,5706
2023-10-15,2023-10,2023,청량리동,2,5706
2023-10-16,2023-10,2023,청량리동,22,5706
2023-10-17,2023-10,2023,청량리동,9,5706
2023-10-18,2023-10,2023,청량리동,15,5706
2023-10-19,2023-10,2023,청량리동,19,5706
2023-10-20,2023-10,2023,청량리동,26,5706
2023-10-21,2023-10,2023,청량리동,6,5706
2023-10-22,2023-10,2023,청량리동,2,5706
2023-10-23,2023-10,2023,청량리동,3,5706
2023-10-24,2023-10,2023,청량리동,11,5706
2023-10-25,2023-10,2023,청량리동,7,5706
2023-10-26,2023-10,2023,청량리동,2,5706
2023-10-27,2023-10,2023,청량리동,7,5706
2023-10-28,2023-10,2023,청량리동,1,5706
2023-10-29,2023-10,2023,청량리동,2,5706
2023-10-30,2023-10,2023,청량리동,3,5706
2023-10-31,2023-10,2023,청량리동,1,5706
2023-10-06,2023-10,2023,전농2동,1,6179
2023-10-10,2023-10,2023,전농2동,0,6179
2023-10-12,2023-10,2023,전농2동,1,6179
2023-10-17,2023-10,2023,전농2동,1,6179
2023-10-13,2023-10,2023,이문2동,1,5988
2023-10-17,2023-10,2023,이문2동,1,5988
2023-10-26,2023-10,2023,이문2동,1,5988
2023-11-01,2023-11,2023,답십리1동,15,11281
2023-11-02,2023-11,2023,답십리1동,13,11281
2023-11-03,2023-11,2023,답십리1동,10,11281
2023-11-04,2023-11,2023,답십리1동,3,11281
2023-11-05,2023-11,2023,답십리1동,2,11281
2023-11-06,2023-11,2023,답십리1동,17,11281
2023-11-07,2023-11,2023,답십리1동,16,11281
2023-11-08,2023-11,2023,답십리1동,9,11281
2023-11-09,2023-11,2023,답십리1동,15,11281
2023-11-10,2023-11,2023,답십리1동,16,11281
2023-11-11,2023-11,2023,답십리1동,4,11281
2023-11-12,2023-11,2023,답십리1동,5,11281
2023-11-13,2023-11,2023,답십리1동,16,11281
2023-11-14,2023-11,2023,답십리1동,18,11281
2023-11-15,2023-11,2023,답십리1동,14,11281
2023-11-16,2023-11,2023,답십리1동,16,11281
2023-11-17,2023-11,2023,답십리1동,16,11281
2023-11-18,2023-11,2023,답십리1동,5,11281
2023-11-19,2023-11,2023,답십리1동,7,11281
2023-11-20,2023-11,2023,답십리1동,12,11281
2023-11-21,2023-11,2023,답십리1동,25,11281
2023-11-22,2023-11,2023,답십리1동,8,11281
2023-11-23,2023-11,2023,답십리1동,8,11281
2023-11-24,2023-11,2023,답십리1동,18,11281
2023-11-25,2023-11,2023,답십리1동,7,11281
2023-11-26,2023-11,2023,답십리1동,4,11281
2023-11-27,2023-11,2023,답십리1동,10,11281
2023-11-28,2023-11,2023,답십리1동,17,11281
2023-11-29,2023-11,2023,답십리1동,15,11281
2023-11-30,2023-11,2023,답십리1동,13,11281
2023-11-01,2023-11,2023,답십리2동,6,9868
2023-11-02,2023-11,2023,답십리2동,10,9868
2023-11-03,2023-11,2023,답십리2동,5,9868
2023-11-05,2023-11,2023,답십리2동,1,9868
2023-11-06,2023-11,2023,답십리2동,4,9868
2023-11-07,2023-11,2023,답십리2동,2,9868
2023-11-08,2023-11,2023,답십리2동,7,9868
2023-11-09,2023-11,2023,답십리2동,5,9868
2023-11-10,2023-11,2023,답십리2동,4,9868
2023-11-12,2023-11,2023,답십리2동,2,9868
2023-11-13,2023-11,2023,답십리2동,5,9868
2023-11-14,2023-11,2023,답십리2동,3,9868
2023-11-15,2023-11,2023,답십리2동,2,9868
2023-11-16,2023-11,2023,답십리2동,8,9868
2023-11-17,2023-11,2023,답십리2동,2,9868
2023-11-18,2023-11,2023,답십리2동,0,9868
2023-11-19,2023-11,2023,답십리2동,5,9868
2023-11-20,2023-11,2023,답십리2동,7,9868
2023-11-21,2023-11,2023,답십리2동,7,9868
2023-11-22,2023-11,2023,답십리2동,3,9868
2023-11-23,2023-11,2023,답십리2동,4,9868
2023-11-24,2023-11,2023,답십리2동,3,9868
2023-11-25,2023-11,2023,답십리2동,1,9868
2023-11-26,2023-11,2023,답십리2동,1,9868
2023-11-27,2023-11,2023,답십리2동,5,9868
2023-11-28,2023-11,2023,답십리2동,4,9868
2023-11-29,2023-11,2023,답십리2동,3,9868
2023-11-30,2023-11,2023,답십리2동,3,9868
2023-11-01,2023-11,2023,이문1동,3,4549
2023-11-02,2023-11,2023,이문1동,3,4549
2023-11-03,2023-11,2023,이문1동,6,4549
2023-11-06,2023-11,2023,이문1동,2,4549
2023-11-07,2023-11,2023,이문1동,2,4549
2023-11-08,2023-11,2023,이문1동,1,4549
2023-11-09,2023-11,2023,이문1동,9,4549
2023-11-10,2023-11,2023,이문1동,2,4549
2023-11-11,2023-11,2023,이문1동,1,4549
2023-11-13,2023-11,2023,이문1동,3,4549
2023-11-14,2023-11,2023,이문1동,3,4549
2023-11-15,2023-11,2023,이문1동,3,4549
2023-11-16,2023-11,2023,이문1동,3,4549
2023-11-17,2023-11,2023,이문1동,5,4549
2023-11-18,2023-11,2023,이문1동,2,4549
2023-11-19,2023-11,2023,이문1동,3,4549
2023-11-20,2023-11,2023,이문1동,3,4549
2023-11-21,2023-11,2023,이문1동,5,4549
2023-11-22,2023-11,2023,이문1동,5,4549
2023-11-23,2023-11,2023,이문1동,6,4549
2023-11-24,2023-11,2023,이문1동,1,4549
2023-11-25,2023-11,2023,이문1동,1,4549
2023-11-26,2023-11,2023,이문1동,5,4549
2023-11-27,2023-11,2023,이문1동,2,4549
2023-11-28,2023-11,2023,이문1동,5,4549
2023-11-30,2023-11,2023,이문1동,4,4549
2023-11-01,2023-11,2023,이문2동,1,6015
2023-11-03,2023-11,2023,이문2동,3,6015
2023-11-04,2023-11,2023,이문2동,1,6015
2023-11-15,2023-11,2023,이문2동,3,6015
2023-11-16,2023-11,2023,이문2동,1,6015
2023-11-22,2023-11,2023,이문2동,1,6015
2023-11-23,2023-11,2023,이문2동,1,6015
2023-11-26,2023-11,2023,이문2동,1,6015
2023-11-27,2023-11,2023,이문2동,1,6015
2023-11-28,2023-11,2023,이문2동,1,6015
2023-11-29,2023-11,2023,이문2동,1,6015
2023-11-30,2023-11,2023,이문2동,2,6015
2023-11-01,2023-11,2023,장안1동,5,14761
2023-11-02,2023-11,2023,장안1동,14,14761
2023-11-03,2023-11,2023,장안1동,12,14761
2023-11-04,2023-11,2023,장안1동,7,14761
2023-11-05,2023-11,2023,장안1동,5,14761
2023-11-06,2023-11,2023,장안1동,11,14761
2023-11-07,2023-11,2023,장안1동,9,14761
2023-11-08,2023-11,2023,장안1동,9,14761
2023-11-09,2023-11,2023,장안1동,14,14761
2023-11-10,2023-11,2023,장안1동,11,14761
2023-11-11,2023-11,2023,장안1동,5,14761
2023-11-12,2023-11,2023,장안1동,4,14761
2023-11-13,2023-11,2023,장안1동,17,14761
2023-11-14,2023-11,2023,장안1동,8,14761
2023-11-15,2023-11,2023,장안1동,11,14761
2023-11-16,2023-11,2023,장안1동,16,14761
2023-11-17,2023-11,2023,장안1동,10,14761
2023-11-18,2023-11,2023,장안1동,2,14761
2023-11-20,2023-11,2023,장안1동,12,14761
2023-11-21,2023-11,2023,장안1동,9,14761
2023-11-22,2023-11,2023,장안1동,9,14761
2023-11-23,2023-11,2023,장안1동,7,14761
2023-11-24,2023-11,2023,장안1동,9,14761
2023-11-25,2023-11,2023,장안1동,1,14761
2023-11-26,2023-11,2023,장안1동,3,14761
2023-11-27,2023-11,2023,장안1동,15,14761
2023-11-28,2023-11,2023,장안1동,14,14761
2023-11-29,2023-11,2023,장안1동,7,14761
2023-11-30,2023-11,2023,장안1동,9,14761
2023-11-01,2023-11,2023,장안2동,17,12002
2023-11-02,2023-11,2023,장안2동,18,12002
2023-11-03,2023-11,2023,장안2동,20,12002
2023-11-04,2023-11,2023,장안2동,6,12002
2023-11-05,2023-11,2023,장안2동,9,12002
2023-11-06,2023-11,2023,장안2동,13,12002
2023-11-07,2023-11,2023,장안2동,15,12002
2023-11-08,2023-11,2023,장안2동,19,12002
2023-11-09,2023-11,2023,장안2동,14,12002
2023-11-10,2023-11,2023,장안2동,22,12002
2023-11-11,2023-11,2023,장안2동,6,12002
2023-11-12,2023-11,2023,장안2동,5,12002
2023-11-13,2023-11,2023,장안2동,19,12002
2023-11-14,2023-11,2023,장안2동,12,12002
2023-11-15,2023-11,2023,장안2동,12,12002
2023-11-16,2023-11,2023,장안2동,19,12002
2023-11-17,2023-11,2023,장안2동,17,12002
2023-11-18,2023-11,2023,장안2동,3,12002
2023-11-19,2023-11,2023,장안2동,6,12002
2023-11-20,2023-11,2023,장안2동,20,12002
2023-11-21,2023-11,2023,장안2동,22,12002
2023-11-22,2023-11,2023,장안2동,16,12002
2023-11-23,2023-11,2023,장안2동,16,12002
2023-11-24,2023-11,2023,장안2동,23,12002
2023-11-25,2023-11,2023,장안2동,8,12002
2023-11-26,2023-11,2023,장안2동,6,12002
2023-11-27,2023-11,2023,장안2동,13,12002
2023-11-28,2023-11,2023,장안2동,12,12002
2023-11-29,2023-11,2023,장안2동,13,12002
2023-11-30,2023-11,2023,장안2동,13,12002
2023-11-01,2023-11,2023,제기동,38,7245
2023-11-02,2023-11,2023,제기동,34,7245
2023-11-03,2023-11,2023,제기동,35,7245
2023-11-04,2023-11,2023,제기동,28,7245
2023-11-05,2023-11,2023,제기동,13,7245
2023-11-06,2023-11,2023,제기동,44,7245
2023-11-07,2023-11,2023,제기동,34,7245
2023-11-08,2023-11,2023,제기동,43,7245
2023-11-09,2023-11,2023,제기동,41,7245
2023-11-10,2023-11,2023,제기동,35,7245
2023-11-11,2023-11,2023,제기동,22,7245
2023-11-12,2023-11,2023,제기동,21,7245
2023-11-13,2023-11,2023,제기동,23,7245
2023-11-14,2023-11,2023,제기동,32,7245
2023-11-15,2023-11,2023,제기동,25,7245
2023-11-16,2023-11,2023,제기동,37,7245
2023-11-17,2023-11,2023,제기동,19,7245
2023-11-18,2023-11,2023,제기동,19,7245
2023-11-19,2023-11,2023,제기동,14,7245
2023-11-20,2023-11,2023,제기동,25,7245
2023-11-21,2023-11,2023,제기동,23,7245
2023-11-22,2023-11,2023,제기동,25,7245
2023-11-23,2023-11,2023,제기동,24,7245
2023-11-24,2023-11,2023,제기동,32,7245
2023-11-25,2023-11,2023,제기동,10,7245
2023-11-26,2023-11,2023,제기동,6,7245
2023-11-27,2023-11,2023,제기동,15,7245
2023-11-28,2023-11,2023,제기동,16,7245
2023-11-29,2023-11,2023,제기동,27,7245
2023-11-30,2023-11,2023,제기동,23,7245
2023-11-01,2023-11,2023,청량리동,9,5729
2023-11-02,2023-11,2023,청량리동,12,5729
2023-11-03,2023-11,2023,청량리동,17,5729
2023-11-04,2023-11,2023,청량리동,9,5729
2023-11-05,2023-11,2023,청량리동,7,5729
2023-11-06,2023-11,2023,청량리동,10,5729
2023-11-07,2023-11,2023,청량리동,12,5729
2023-11-08,2023-11,2023,청량리동,16,5729
2023-11-09,2023-11,2023,청량리동,33,5729
2023-11-10,2023-11,2023,청량리동,22,5729
2023-11-11,2023-11,2023,청량리동,27,5729
2023-11-12,2023-11,2023,청량리동,6,5729
2023-11-13,2023-11,2023,청량리동,10,5729
2023-11-14,2023-11,2023,청량리동,9,5729
2023-11-15,2023-11,2023,청량리동,14,5729
2023-11-16,2023-11,2023,청량리동,9,5729
2023-11-17,2023-11,2023,청량리동,4,5729
2023-11-18,2023-11,2023,청량리동,12,5729
2023-11-19,2023-11,2023,청량리동,45,5729
2023-11-20,2023-11,2023,청량리동,9,5729
2023-11-21,2023-11,2023,청량리동,10,5729
2023-11-22,2023-11,2023,청량리동,31,5729
2023-11-23,2023-11,2023,청량리동,18,5729
2023-11-24,2023-11,2023,청량리동,7,5729
2023-11-25,2023-11,2023,청량리동,9,5729
2023-11-26,2023-11,2023,청량리동,7,5729
2023-11-27,2023-11,2023,청량리동,15,5729
2023-11-28,2023-11,2023,청량리동,3,5729
2023-11-29,2023-11,2023,청량리동,17,5729
2023-11-30,2023-11,2023,청량리동,6,5729
2023-11-01,2023-11,2023,회기동,14,2351
2023-11-02,2023-11,2023,회기동,9,2351
2023-11-03,2023-11,2023,회기동,28,2351
2023-11-04,2023-11,2023,회기동,16,2351
2023-11-05,2023-11,2023,회기동,12,2351
2023-11-06,2023-11,2023,회기동,11,2351
2023-11-07,2023-11,2023,회기동,15,2351
2023-11-08,2023-11,2023,회기동,15,2351
2023-11-09,2023-11,2023,회기동,16,2351
2023-11-10,2023-11,2023,회기동,16,2351
2023-11-11,2023-11,2023,회기동,9,2351
2023-11-12,2023-11,2023,회기동,27,2351
2023-11-13,2023-11,2023,회기동,15,2351
2023-11-14,2023-11,2023,회기동,29,2351
2023-11-15,2023-11,2023,회기동,13,2351
2023-11-16,2023-11,2023,회기동,15,2351
2023-11-17,2023-11,2023,회기동,3,2351
2023-11-18,2023-11,2023,회기동,27,2351
